
Base graph vertices:
Vertex 0: ( 1, 45) ( 2, 32) ( 3, 40) ( 4, 7) ( 5, 3) ( 6, 10) ( 7, 46) ( 8, 5) ( 9, 50) ( 10, 5) ( 11, 9) ( 12, 10) ( 13, 26) ( 14, 6) ( 15, 11) ( 16, 31) ( 17, 7) ( 18, 24) ( 19, 32) ( 20, 3) ( 21, 22) ( 22, 41) ( 23, 5) ( 24, 27) ( 25, 47) ( 26, 30) ( 27, 44) ( 28, 4) ( 29, 47) ( 30, 10) ( 31, 48) ( 32, 10) ( 33, 21) ( 34, 21) ( 35, 6) ( 36, 19) ( 37, 26) ( 38, 40) ( 39, 32) ( 40, 39) ( 41, 18) ( 42, 25) ( 43, 43) ( 44, 18) ( 45, 20) ( 46, 37) ( 47, 41) ( 48, 37) ( 49, 15) ( 50, 6) ( 51, 17) ( 52, 48) ( 53, 41) ( 54, 50) ( 55, 39) ( 56, 21) ( 57, 1) ( 58, 49) ( 59, 34) ( 60, 35) ( 61, 34) ( 62, 27) ( 63, 1) ( 64, 48) ( 65, 2) ( 66, 18) ( 67, 17) ( 68, 23) ( 69, 16) ( 70, 44) ( 71, 9) ( 72, 42) ( 73, 12) ( 74, 47) ( 75, 35) ( 76, 19) ( 77, 32) ( 78, 14) ( 79, 6) ( 80, 47) ( 81, 17) ( 82, 3) ( 83, 26) ( 84, 19) ( 85, 15) ( 86, 3) ( 87, 35) ( 88, 5) ( 89, 41) ( 90, 5) ( 91, 28) ( 92, 47) ( 93, 17) ( 94, 39) ( 95, 22) ( 96, 40) ( 97, 35) ( 98, 47) ( 99, 43) 
Vertex 43: ( 0, 43) ( 1, 48) ( 2, 2) ( 3, 25) ( 4, 15) ( 5, 39) ( 6, 39) ( 7, 7) ( 8, 48) ( 9, 2) ( 10, 27) ( 11, 36) ( 12, 14) ( 13, 23) ( 14, 18) ( 15, 6) ( 16, 10) ( 17, 8) ( 18, 12) ( 19, 37) ( 20, 39) ( 21, 6) ( 22, 12) ( 23, 40) ( 24, 39) ( 25, 43) ( 26, 14) ( 27, 8) ( 28, 2) ( 29, 14) ( 30, 34) ( 31, 2) ( 32, 48) ( 33, 20) ( 34, 31) ( 35, 40) ( 36, 46) ( 37, 20) ( 38, 31) ( 39, 22) ( 40, 49) ( 41, 46) ( 42, 2) ( 44, 3) ( 45, 27) ( 46, 24) ( 47, 25) ( 48, 35) ( 49, 31) ( 50, 12) ( 51, 13) ( 52, 2) ( 53, 9) ( 54, 9) ( 55, 16) ( 56, 42) ( 57, 12) ( 58, 41) ( 59, 36) ( 60, 49) ( 61, 47) ( 62, 18) ( 63, 23) ( 64, 8) ( 65, 2) ( 66, 40) ( 67, 21) ( 68, 24) ( 69, 25) ( 70, 5) ( 71, 23) ( 72, 36) ( 73, 20) ( 74, 44) ( 75, 18) ( 76, 11) ( 77, 36) ( 78, 32) ( 79, 14) ( 80, 35) ( 81, 24) ( 82, 37) ( 83, 30) ( 84, 21) ( 85, 19) ( 86, 12) ( 87, 42) ( 88, 18) ( 89, 29) ( 90, 1) ( 91, 47) ( 92, 44) ( 93, 23) ( 94, 38) ( 95, 4) ( 96, 34) ( 97, 17) ( 98, 36) ( 99, 20) 
Vertex 44: ( 0, 18) ( 1, 8) ( 2, 22) ( 3, 11) ( 4, 36) ( 5, 10) ( 6, 25) ( 7, 8) ( 8, 44) ( 9, 43) ( 10, 34) ( 11, 4) ( 12, 21) ( 13, 26) ( 14, 23) ( 15, 5) ( 16, 38) ( 17, 1) ( 18, 40) ( 19, 32) ( 20, 12) ( 21, 3) ( 22, 20) ( 23, 26) ( 24, 18) ( 25, 31) ( 26, 3) ( 27, 23) ( 28, 13) ( 29, 30) ( 30, 9) ( 31, 27) ( 32, 10) ( 33, 30) ( 34, 24) ( 35, 32) ( 36, 17) ( 37, 46) ( 38, 29) ( 39, 19) ( 40, 3) ( 41, 24) ( 42, 33) ( 43, 3) ( 45, 50) ( 46, 46) ( 47, 13) ( 48, 18) ( 49, 21) ( 50, 31) ( 51, 33) ( 52, 48) ( 53, 21) ( 54, 29) ( 55, 25) ( 56, 38) ( 57, 33) ( 58, 27) ( 59, 15) ( 60, 48) ( 61, 1) ( 62, 40) ( 63, 2) ( 64, 48) ( 65, 23) ( 66, 25) ( 67, 50) ( 68, 35) ( 69, 5) ( 70, 34) ( 71, 42) ( 72, 12) ( 73, 34) ( 74, 50) ( 75, 27) ( 76, 45) ( 77, 35) ( 78, 1) ( 79, 45) ( 80, 18) ( 81, 25) ( 82, 10) ( 83, 6) ( 84, 32) ( 85, 41) ( 86, 37) ( 87, 39) ( 88, 5) ( 89, 40) ( 90, 32) ( 91, 46) ( 92, 39) ( 93, 12) ( 94, 9) ( 95, 47) ( 96, 19) ( 97, 13) ( 98, 47) ( 99, 21) 
Vertex 45: ( 0, 20) ( 1, 32) ( 2, 49) ( 3, 43) ( 4, 19) ( 5, 5) ( 6, 44) ( 7, 50) ( 8, 13) ( 9, 46) ( 10, 7) ( 11, 9) ( 12, 32) ( 13, 8) ( 14, 25) ( 15, 43) ( 16, 30) ( 17, 27) ( 18, 48) ( 19, 21) ( 20, 4) ( 21, 23) ( 22, 38) ( 23, 9) ( 24, 12) ( 25, 8) ( 26, 25) ( 27, 25) ( 28, 43) ( 29, 28) ( 30, 15) ( 31, 14) ( 32, 48) ( 33, 33) ( 34, 6) ( 35, 12) ( 36, 28) ( 37, 13) ( 38, 32) ( 39, 1) ( 40, 23) ( 41, 48) ( 42, 18) ( 43, 27) ( 44, 50) ( 46, 22) ( 47, 33) ( 48, 21) ( 49, 25) ( 50, 9) ( 51, 41) ( 52, 12) ( 53, 2) ( 54, 13) ( 55, 12) ( 56, 12) ( 57, 48) ( 58, 29) ( 59, 49) ( 60, 8) ( 61, 19) ( 62, 25) ( 63, 25) ( 64, 48) ( 65, 17) ( 66, 25) ( 67, 22) ( 68, 5) ( 69, 46) ( 70, 35) ( 71, 38) ( 72, 43) ( 73, 48) ( 74, 39) ( 75, 10) ( 76, 16) ( 77, 10) ( 78, 30) ( 79, 39) ( 80, 37) ( 81, 29) ( 82, 17) ( 83, 19) ( 84, 6) ( 85, 31) ( 86, 24) ( 87, 20) ( 88, 2) ( 89, 2) ( 90, 30) ( 91, 41) ( 92, 32) ( 93, 4) ( 94, 50) ( 95, 34) ( 96, 8) ( 97, 14) ( 98, 39) ( 99, 43) 
Vertex 46: ( 0, 37) ( 1, 37) ( 2, 24) ( 3, 40) ( 4, 35) ( 5, 5) ( 6, 21) ( 7, 48) ( 8, 8) ( 9, 37) ( 10, 31) ( 11, 36) ( 12, 14) ( 13, 41) ( 14, 33) ( 15, 42) ( 16, 25) ( 17, 40) ( 18, 28) ( 19, 31) ( 20, 3) ( 21, 49) ( 22, 48) ( 23, 43) ( 24, 26) ( 25, 23) ( 26, 28) ( 27, 36) ( 28, 25) ( 29, 30) ( 30, 28) ( 31, 3) ( 32, 12) ( 33, 50) ( 34, 32) ( 35, 26) ( 36, 27) ( 37, 6) ( 38, 17) ( 39, 6) ( 40, 46) ( 41, 17) ( 42, 15) ( 43, 24) ( 44, 46) ( 45, 22) ( 47, 33) ( 48, 23) ( 49, 23) ( 50, 20) ( 51, 13) ( 52, 42) ( 53, 8) ( 54, 9) ( 55, 10) ( 56, 40) ( 57, 14) ( 58, 2) ( 59, 36) ( 60, 42) ( 61, 49) ( 62, 40) ( 63, 23) ( 64, 29) ( 65, 13) ( 66, 33) ( 67, 41) ( 68, 12) ( 69, 44) ( 70, 5) ( 71, 49) ( 72, 28) ( 73, 29) ( 74, 14) ( 75, 36) ( 76, 32) ( 77, 37) ( 78, 44) ( 79, 13) ( 80, 45) ( 81, 15) ( 82, 34) ( 83, 16) ( 84, 3) ( 85, 6) ( 86, 38) ( 87, 32) ( 88, 48) ( 89, 44) ( 90, 1) ( 91, 34) ( 92, 45) ( 93, 21) ( 94, 3) ( 95, 15) ( 96, 2) ( 97, 46) ( 98, 15) ( 99, 2) 
Vertex 47: ( 0, 41) ( 1, 13) ( 2, 17) ( 3, 44) ( 4, 13) ( 5, 38) ( 6, 31) ( 7, 23) ( 8, 16) ( 9, 45) ( 10, 14) ( 11, 23) ( 12, 45) ( 13, 11) ( 14, 31) ( 15, 6) ( 16, 39) ( 17, 41) ( 18, 50) ( 19, 26) ( 20, 4) ( 21, 24) ( 22, 50) ( 23, 11) ( 24, 4) ( 25, 48) ( 26, 29) ( 27, 36) ( 28, 28) ( 29, 28) ( 30, 24) ( 31, 39) ( 32, 23) ( 33, 14) ( 34, 15) ( 35, 22) ( 36, 39) ( 37, 14) ( 38, 21) ( 39, 22) ( 40, 9) ( 41, 22) ( 42, 11) ( 43, 25) ( 44, 13) ( 45, 33) ( 46, 33) ( 48, 13) ( 49, 26) ( 50, 47) ( 51, 47) ( 52, 29) ( 53, 45) ( 54, 15) ( 55, 9) ( 56, 15) ( 57, 24) ( 58, 31) ( 59, 48) ( 60, 11) ( 61, 30) ( 62, 42) ( 63, 22) ( 64, 44) ( 65, 33) ( 66, 30) ( 67, 23) ( 68, 44) ( 69, 22) ( 70, 39) ( 71, 36) ( 72, 14) ( 73, 29) ( 74, 44) ( 75, 37) ( 76, 23) ( 77, 36) ( 78, 12) ( 79, 3) ( 80, 15) ( 81, 47) ( 82, 11) ( 83, 21) ( 84, 9) ( 85, 36) ( 86, 4) ( 87, 9) ( 88, 4) ( 89, 24) ( 90, 48) ( 91, 1) ( 92, 30) ( 93, 15) ( 94, 45) ( 95, 41) ( 96, 40) ( 97, 34) ( 98, 23) ( 99, 2) 
Vertex 48: ( 0, 37) ( 1, 9) ( 2, 48) ( 3, 21) ( 4, 39) ( 5, 43) ( 6, 18) ( 7, 33) ( 8, 25) ( 9, 23) ( 10, 23) ( 11, 35) ( 12, 17) ( 13, 2) ( 14, 37) ( 15, 7) ( 16, 9) ( 17, 7) ( 18, 41) ( 19, 46) ( 20, 49) ( 21, 44) ( 22, 38) ( 23, 6) ( 24, 27) ( 25, 1) ( 26, 13) ( 27, 8) ( 28, 2) ( 29, 19) ( 30, 43) ( 31, 2) ( 32, 2) ( 33, 8) ( 34, 44) ( 35, 4) ( 36, 48) ( 37, 6) ( 38, 24) ( 39, 8) ( 40, 27) ( 41, 21) ( 42, 32) ( 43, 35) ( 44, 18) ( 45, 21) ( 46, 23) ( 47, 13) ( 49, 5) ( 50, 32) ( 51, 18) ( 52, 6) ( 53, 33) ( 54, 21) ( 55, 46) ( 56, 21) ( 57, 39) ( 58, 15) ( 59, 23) ( 60, 31) ( 61, 43) ( 62, 15) ( 63, 6) ( 64, 11) ( 65, 32) ( 66, 36) ( 67, 23) ( 68, 12) ( 69, 17) ( 70, 24) ( 71, 40) ( 72, 38) ( 73, 37) ( 74, 15) ( 75, 11) ( 76, 8) ( 77, 31) ( 78, 2) ( 79, 3) ( 80, 8) ( 81, 50) ( 82, 26) ( 83, 48) ( 84, 45) ( 85, 22) ( 86, 39) ( 87, 1) ( 88, 23) ( 89, 42) ( 90, 11) ( 91, 21) ( 92, 17) ( 93, 16) ( 94, 29) ( 95, 35) ( 96, 26) ( 97, 7) ( 98, 43) ( 99, 46) 
Vertex 49: ( 0, 15) ( 1, 1) ( 2, 39) ( 3, 40) ( 4, 15) ( 5, 9) ( 6, 7) ( 7, 22) ( 8, 28) ( 9, 1) ( 10, 39) ( 11, 17) ( 12, 23) ( 13, 36) ( 14, 29) ( 15, 6) ( 16, 18) ( 17, 33) ( 18, 29) ( 19, 41) ( 20, 3) ( 21, 1) ( 22, 10) ( 23, 34) ( 24, 15) ( 25, 3) ( 26, 41) ( 27, 32) ( 28, 13) ( 29, 36) ( 30, 11) ( 31, 16) ( 32, 42) ( 33, 5) ( 34, 30) ( 35, 24) ( 36, 17) ( 37, 32) ( 38, 18) ( 39, 23) ( 40, 6) ( 41, 23) ( 42, 11) ( 43, 31) ( 44, 21) ( 45, 25) ( 46, 23) ( 47, 26) ( 48, 5) ( 50, 1) ( 51, 16) ( 52, 24) ( 53, 43) ( 54, 17) ( 55, 1) ( 56, 25) ( 57, 11) ( 58, 17) ( 59, 31) ( 60, 35) ( 61, 33) ( 62, 22) ( 63, 7) ( 64, 2) ( 65, 2) ( 66, 48) ( 67, 40) ( 68, 13) ( 69, 3) ( 70, 20) ( 71, 37) ( 72, 21) ( 73, 46) ( 74, 15) ( 75, 28) ( 76, 27) ( 77, 16) ( 78, 36) ( 79, 20) ( 80, 24) ( 81, 36) ( 82, 46) ( 83, 9) ( 84, 13) ( 85, 41) ( 86, 23) ( 87, 48) ( 88, 25) ( 89, 23) ( 90, 13) ( 91, 19) ( 92, 8) ( 93, 5) ( 94, 35) ( 95, 39) ( 96, 44) ( 97, 32) ( 98, 50) ( 99, 7) 
Vertex 50: ( 0, 6) ( 1, 45) ( 2, 16) ( 3, 23) ( 4, 47) ( 5, 16) ( 6, 29) ( 7, 21) ( 8, 47) ( 9, 32) ( 10, 5) ( 11, 34) ( 12, 26) ( 13, 4) ( 14, 1) ( 15, 37) ( 16, 20) ( 17, 8) ( 18, 26) ( 19, 1) ( 20, 31) ( 21, 19) ( 22, 21) ( 23, 40) ( 24, 46) ( 25, 13) ( 26, 23) ( 27, 14) ( 28, 15) ( 29, 18) ( 30, 45) ( 31, 43) ( 32, 18) ( 33, 3) ( 34, 11) ( 35, 47) ( 36, 41) ( 37, 7) ( 38, 26) ( 39, 45) ( 40, 38) ( 41, 31) ( 42, 9) ( 43, 12) ( 44, 31) ( 45, 9) ( 46, 20) ( 47, 47) ( 48, 32) ( 49, 1) ( 51, 17) ( 52, 29) ( 53, 35) ( 54, 42) ( 55, 3) ( 56, 24) ( 57, 2) ( 58, 23) ( 59, 41) ( 60, 37) ( 61, 50) ( 62, 2) ( 63, 43) ( 64, 41) ( 65, 12) ( 66, 33) ( 67, 39) ( 68, 23) ( 69, 12) ( 70, 32) ( 71, 24) ( 72, 39) ( 73, 39) ( 74, 1) ( 75, 13) ( 76, 2) ( 77, 9) ( 78, 15) ( 79, 29) ( 80, 18) ( 81, 40) ( 82, 26) ( 83, 45) ( 84, 15) ( 85, 8) ( 86, 48) ( 87, 18) ( 88, 35) ( 89, 48) ( 90, 20) ( 91, 23) ( 92, 5) ( 93, 15) ( 94, 30) ( 95, 13) ( 96, 44) ( 97, 17) ( 98, 50) ( 99, 19) 
Vertex 51: ( 0, 17) ( 1, 49) ( 2, 26) ( 3, 13) ( 4, 8) ( 5, 46) ( 6, 45) ( 7, 27) ( 8, 41) ( 9, 34) ( 10, 32) ( 11, 12) ( 12, 45) ( 13, 5) ( 14, 31) ( 15, 4) ( 16, 18) ( 17, 34) ( 18, 47) ( 19, 20) ( 20, 44) ( 21, 48) ( 22, 32) ( 23, 36) ( 24, 7) ( 25, 30) ( 26, 19) ( 27, 46) ( 28, 26) ( 29, 42) ( 30, 25) ( 31, 40) ( 32, 8) ( 33, 10) ( 34, 1) ( 35, 17) ( 36, 49) ( 37, 13) ( 38, 39) ( 39, 48) ( 40, 8) ( 41, 46) ( 42, 23) ( 43, 13) ( 44, 33) ( 45, 41) ( 46, 13) ( 47, 47) ( 48, 18) ( 49, 16) ( 50, 17) ( 52, 1) ( 53, 47) ( 54, 19) ( 55, 45) ( 56, 26) ( 57, 42) ( 58, 23) ( 59, 8) ( 60, 44) ( 61, 13) ( 62, 31) ( 63, 39) ( 64, 47) ( 65, 38) ( 66, 22) ( 67, 3) ( 68, 27) ( 69, 25) ( 70, 46) ( 71, 22) ( 72, 12) ( 73, 26) ( 74, 50) ( 75, 5) ( 76, 18) ( 77, 24) ( 78, 41) ( 79, 46) ( 80, 3) ( 81, 9) ( 82, 5) ( 83, 17) ( 84, 2) ( 85, 1) ( 86, 38) ( 87, 50) ( 88, 18) ( 89, 9) ( 90, 35) ( 91, 31) ( 92, 17) ( 93, 26) ( 94, 18) ( 95, 2) ( 96, 9) ( 97, 29) ( 98, 4) ( 99, 50) 
Vertex 52: ( 0, 48) ( 1, 46) ( 2, 25) ( 3, 20) ( 4, 17) ( 5, 21) ( 6, 3) ( 7, 34) ( 8, 5) ( 9, 25) ( 10, 18) ( 11, 15) ( 12, 29) ( 13, 21) ( 14, 23) ( 15, 1) ( 16, 22) ( 17, 35) ( 18, 30) ( 19, 16) ( 20, 48) ( 21, 10) ( 22, 6) ( 23, 48) ( 24, 48) ( 25, 22) ( 26, 17) ( 27, 2) ( 28, 7) ( 29, 43) ( 30, 23) ( 31, 24) ( 32, 4) ( 33, 1) ( 34, 42) ( 35, 40) ( 36, 6) ( 37, 40) ( 38, 34) ( 39, 25) ( 40, 46) ( 41, 17) ( 42, 45) ( 43, 2) ( 44, 48) ( 45, 12) ( 46, 42) ( 47, 29) ( 48, 6) ( 49, 24) ( 50, 29) ( 51, 1) ( 53, 22) ( 54, 27) ( 55, 19) ( 56, 44) ( 57, 8) ( 58, 40) ( 59, 38) ( 60, 17) ( 61, 22) ( 62, 8) ( 63, 17) ( 64, 5) ( 65, 22) ( 66, 1) ( 67, 15) ( 68, 18) ( 69, 8) ( 70, 17) ( 71, 28) ( 72, 44) ( 73, 3) ( 74, 18) ( 75, 22) ( 76, 8) ( 77, 30) ( 78, 29) ( 79, 27) ( 80, 28) ( 81, 29) ( 82, 45) ( 83, 20) ( 84, 4) ( 85, 25) ( 86, 48) ( 87, 45) ( 88, 34) ( 89, 47) ( 90, 27) ( 91, 20) ( 92, 23) ( 93, 36) ( 94, 37) ( 95, 2) ( 96, 32) ( 97, 16) ( 98, 40) ( 99, 30) 
Vertex 53: ( 0, 41) ( 1, 37) ( 2, 24) ( 3, 48) ( 4, 18) ( 5, 3) ( 6, 22) ( 7, 26) ( 8, 9) ( 9, 11) ( 10, 33) ( 11, 19) ( 12, 47) ( 13, 19) ( 14, 32) ( 15, 25) ( 16, 37) ( 17, 49) ( 18, 30) ( 19, 20) ( 20, 14) ( 21, 24) ( 22, 47) ( 23, 39) ( 24, 40) ( 25, 13) ( 26, 11) ( 27, 44) ( 28, 3) ( 29, 31) ( 30, 30) ( 31, 25) ( 32, 48) ( 33, 20) ( 34, 13) ( 35, 9) ( 36, 37) ( 37, 15) ( 38, 37) ( 39, 46) ( 40, 1) ( 41, 6) ( 42, 46) ( 43, 9) ( 44, 21) ( 45, 2) ( 46, 8) ( 47, 45) ( 48, 33) ( 49, 43) ( 50, 35) ( 51, 47) ( 52, 22) ( 54, 30) ( 55, 39) ( 56, 48) ( 57, 24) ( 58, 33) ( 59, 4) ( 60, 6) ( 61, 6) ( 62, 41) ( 63, 43) ( 64, 17) ( 65, 8) ( 66, 27) ( 67, 39) ( 68, 26) ( 69, 18) ( 70, 39) ( 71, 17) ( 72, 25) ( 73, 32) ( 74, 36) ( 75, 3) ( 76, 36) ( 77, 15) ( 78, 3) ( 79, 30) ( 80, 6) ( 81, 36) ( 82, 5) ( 83, 13) ( 84, 24) ( 85, 11) ( 86, 3) ( 87, 48) ( 88, 40) ( 89, 20) ( 90, 37) ( 91, 32) ( 92, 31) ( 93, 48) ( 94, 3) ( 95, 4) ( 96, 5) ( 97, 23) ( 98, 9) ( 99, 17) 
Vertex 54: ( 0, 50) ( 1, 15) ( 2, 40) ( 3, 27) ( 4, 43) ( 5, 28) ( 6, 37) ( 7, 37) ( 8, 18) ( 9, 32) ( 10, 11) ( 11, 49) ( 12, 28) ( 13, 18) ( 14, 2) ( 15, 45) ( 16, 35) ( 17, 17) ( 18, 22) ( 19, 33) ( 20, 15) ( 21, 28) ( 22, 10) ( 23, 44) ( 24, 15) ( 25, 34) ( 26, 28) ( 27, 50) ( 28, 18) ( 29, 24) ( 30, 20) ( 31, 2) ( 32, 41) ( 33, 39) ( 34, 40) ( 35, 45) ( 36, 1) ( 37, 25) ( 38, 42) ( 39, 4) ( 40, 22) ( 41, 49) ( 42, 15) ( 43, 9) ( 44, 29) ( 45, 13) ( 46, 9) ( 47, 15) ( 48, 21) ( 49, 17) ( 50, 42) ( 51, 19) ( 52, 27) ( 53, 30) ( 55, 45) ( 56, 22) ( 57, 41) ( 58, 41) ( 59, 23) ( 60, 30) ( 61, 18) ( 62, 40) ( 63, 38) ( 64, 28) ( 65, 17) ( 66, 11) ( 67, 19) ( 68, 33) ( 69, 13) ( 70, 30) ( 71, 9) ( 72, 27) ( 73, 45) ( 74, 29) ( 75, 6) ( 76, 40) ( 77, 12) ( 78, 19) ( 79, 44) ( 80, 21) ( 81, 26) ( 82, 48) ( 83, 32) ( 84, 29) ( 85, 30) ( 86, 2) ( 87, 9) ( 88, 14) ( 89, 30) ( 90, 20) ( 91, 45) ( 92, 17) ( 93, 2) ( 94, 22) ( 95, 30) ( 96, 19) ( 97, 28) ( 98, 41) ( 99, 4) 
Vertex 55: ( 0, 39) ( 1, 40) ( 2, 38) ( 3, 1) ( 4, 1) ( 5, 42) ( 6, 11) ( 7, 26) ( 8, 43) ( 9, 45) ( 10, 22) ( 11, 42) ( 12, 31) ( 13, 4) ( 14, 16) ( 15, 31) ( 16, 35) ( 17, 6) ( 18, 17) ( 19, 28) ( 20, 38) ( 21, 47) ( 22, 45) ( 23, 49) ( 24, 21) ( 25, 34) ( 26, 4) ( 27, 45) ( 28, 43) ( 29, 50) ( 30, 5) ( 31, 43) ( 32, 11) ( 33, 47) ( 34, 40) ( 35, 35) ( 36, 47) ( 37, 9) ( 38, 8) ( 39, 36) ( 40, 42) ( 41, 2) ( 42, 20) ( 43, 16) ( 44, 25) ( 45, 12) ( 46, 10) ( 47, 9) ( 48, 46) ( 49, 1) ( 50, 3) ( 51, 45) ( 52, 19) ( 53, 39) ( 54, 45) ( 56, 23) ( 57, 13) ( 58, 23) ( 59, 26) ( 60, 12) ( 61, 2) ( 62, 9) ( 63, 22) ( 64, 21) ( 65, 11) ( 66, 47) ( 67, 37) ( 68, 14) ( 69, 47) ( 70, 11) ( 71, 11) ( 72, 7) ( 73, 46) ( 74, 14) ( 75, 25) ( 76, 12) ( 77, 20) ( 78, 39) ( 79, 36) ( 80, 37) ( 81, 21) ( 82, 16) ( 83, 14) ( 84, 1) ( 85, 8) ( 86, 16) ( 87, 42) ( 88, 45) ( 89, 29) ( 90, 12) ( 91, 47) ( 92, 43) ( 93, 14) ( 94, 2) ( 95, 37) ( 96, 42) ( 97, 16) ( 98, 38) ( 99, 7) 
Vertex 56: ( 0, 21) ( 1, 17) ( 2, 37) ( 3, 9) ( 4, 23) ( 5, 26) ( 6, 6) ( 7, 50) ( 8, 17) ( 9, 35) ( 10, 9) ( 11, 26) ( 12, 24) ( 13, 5) ( 14, 42) ( 15, 14) ( 16, 46) ( 17, 9) ( 18, 21) ( 19, 1) ( 20, 23) ( 21, 26) ( 22, 2) ( 23, 8) ( 24, 8) ( 25, 32) ( 26, 10) ( 27, 24) ( 28, 7) ( 29, 46) ( 30, 49) ( 31, 10) ( 32, 2) ( 33, 43) ( 34, 42) ( 35, 42) ( 36, 10) ( 37, 44) ( 38, 41) ( 39, 37) ( 40, 20) ( 41, 46) ( 42, 18) ( 43, 42) ( 44, 38) ( 45, 12) ( 46, 40) ( 47, 15) ( 48, 21) ( 49, 25) ( 50, 24) ( 51, 26) ( 52, 44) ( 53, 48) ( 54, 22) ( 55, 23) ( 57, 19) ( 58, 1) ( 59, 17) ( 60, 33) ( 61, 5) ( 62, 49) ( 63, 13) ( 64, 44) ( 65, 6) ( 66, 17) ( 67, 7) ( 68, 33) ( 69, 25) ( 70, 45) ( 71, 13) ( 72, 15) ( 73, 2) ( 74, 3) ( 75, 19) ( 76, 10) ( 77, 2) ( 78, 50) ( 79, 10) ( 80, 17) ( 81, 9) ( 82, 41) ( 83, 42) ( 84, 39) ( 85, 10) ( 86, 30) ( 87, 46) ( 88, 27) ( 89, 32) ( 90, 18) ( 91, 9) ( 92, 24) ( 93, 12) ( 94, 24) ( 95, 8) ( 96, 22) ( 97, 48) ( 98, 50) ( 99, 19) 
Vertex 57: ( 0, 1) ( 1, 15) ( 2, 46) ( 3, 37) ( 4, 29) ( 5, 26) ( 6, 18) ( 7, 18) ( 8, 8) ( 9, 31) ( 10, 25) ( 11, 6) ( 12, 13) ( 13, 18) ( 14, 16) ( 15, 6) ( 16, 4) ( 17, 41) ( 18, 38) ( 19, 5) ( 20, 47) ( 21, 16) ( 22, 42) ( 23, 4) ( 24, 19) ( 25, 46) ( 26, 25) ( 27, 39) ( 28, 48) ( 29, 19) ( 30, 15) ( 31, 29) ( 32, 17) ( 33, 16) ( 34, 37) ( 35, 25) ( 36, 1) ( 37, 44) ( 38, 34) ( 39, 3) ( 40, 22) ( 41, 50) ( 42, 16) ( 43, 12) ( 44, 33) ( 45, 48) ( 46, 14) ( 47, 24) ( 48, 39) ( 49, 11) ( 50, 2) ( 51, 42) ( 52, 8) ( 53, 24) ( 54, 41) ( 55, 13) ( 56, 19) ( 58, 43) ( 59, 44) ( 60, 22) ( 61, 21) ( 62, 20) ( 63, 47) ( 64, 49) ( 65, 38) ( 66, 38) ( 67, 21) ( 68, 12) ( 69, 47) ( 70, 39) ( 71, 28) ( 72, 6) ( 73, 50) ( 74, 9) ( 75, 13) ( 76, 2) ( 77, 32) ( 78, 25) ( 79, 7) ( 80, 48) ( 81, 17) ( 82, 35) ( 83, 13) ( 84, 25) ( 85, 15) ( 86, 41) ( 87, 36) ( 88, 33) ( 89, 3) ( 90, 16) ( 91, 3) ( 92, 35) ( 93, 16) ( 94, 20) ( 95, 1) ( 96, 24) ( 97, 13) ( 98, 34) ( 99, 42) 
Vertex 58: ( 0, 49) ( 1, 31) ( 2, 43) ( 3, 28) ( 4, 20) ( 5, 11) ( 6, 31) ( 7, 7) ( 8, 17) ( 9, 12) ( 10, 42) ( 11, 42) ( 12, 10) ( 13, 33) ( 14, 24) ( 15, 32) ( 16, 33) ( 17, 48) ( 18, 46) ( 19, 26) ( 20, 38) ( 21, 8) ( 22, 9) ( 23, 7) ( 24, 39) ( 25, 38) ( 26, 46) ( 27, 1) ( 28, 35) ( 29, 30) ( 30, 7) ( 31, 23) ( 32, 10) ( 33, 6) ( 34, 35) ( 35, 12) ( 36, 21) ( 37, 28) ( 38, 16) ( 39, 17) ( 40, 32) ( 41, 31) ( 42, 40) ( 43, 41) ( 44, 27) ( 45, 29) ( 46, 2) ( 47, 31) ( 48, 15) ( 49, 17) ( 50, 23) ( 51, 23) ( 52, 40) ( 53, 33) ( 54, 41) ( 55, 23) ( 56, 1) ( 57, 43) ( 59, 1) ( 60, 3) ( 61, 38) ( 62, 29) ( 63, 31) ( 64, 34) ( 65, 16) ( 66, 47) ( 67, 14) ( 68, 41) ( 69, 6) ( 70, 20) ( 71, 40) ( 72, 8) ( 73, 45) ( 74, 21) ( 75, 5) ( 76, 36) ( 77, 40) ( 78, 47) ( 79, 32) ( 80, 11) ( 81, 45) ( 82, 6) ( 83, 16) ( 84, 45) ( 85, 27) ( 86, 26) ( 87, 28) ( 88, 35) ( 89, 43) ( 90, 36) ( 91, 21) ( 92, 16) ( 93, 1) ( 94, 49) ( 95, 22) ( 96, 36) ( 97, 4) ( 98, 40) ( 99, 30) 
